Date,Day of Week,Lecture_No,Start_Time,End_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total Enrolled Students,Students Present,Attendence Percentage,Previous Lecture Attendence,Gap Since Previous Lecture,Practical/ Theory,Internal Test Week,Assignment Due,Holiday Before/ After,Special Event,Weather,Faculty Experience,Start Time Minutes,End Time Minutes,Day of Semester,Week Number,Days Since Last Holiday,Consecutive Lecture Count (Day),Previous Lecture Attendance,Rolling Avg Attendance (Prev 3),Historical Avg Attendance,Monthly Avg Attendance,Macro Historical Avg Attendance,Lunch Time Slot,Week Before Exam
2026-07-14,Tuesday,3,10.30 AM,11.30 AM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,80,77.67,76.7,0.0,Theory,Yes,No,No,No,Sunny,9,630,690,30,5,1.0,3,76.7,81.87666666666667,89.07875,84.66,81.23181818181818,Before Lunch,1
2026-07-14,Tuesday,3,10.30 AM,11.30 AM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,85,83.33,76.47,0.0,Theory,Yes,No,No,No,Sunny,9,630,690,30,5,1.0,3,76.47,83.65666666666667,89.82875,86.47,81.21570135746606,Before Lunch,1
2026-07-14,Tuesday,4,01.30 PM,02.30 PM,DS & ML Practical,"MLK, SP",3,MCA,A,Computer Lab,103,77,74.76,81.55,2.0,Practical,Yes,No,No,No,Sunny,10,810,870,30,5,1.0,4,81.55,84.78666666666668,88.67,81.55,81.22522522522523,After Lunch,1
2026-07-14,Tuesday,4,01.30 PM,02.30 PM,DS & ML Practical,"MLK, SP",3,MCA,B,Computer Lab,102,80,78.43,78.43,2.0,Practical,Yes,No,No,No,Sunny,10,810,870,30,5,1.0,4,78.43,81.37,85.94666666666667,78.43,81.19623318385649,After Lunch,1
2026-07-14,Tuesday,5,02.30 PM,03.30 PM,DS & ML Practical,"MLK, SP",3,MCA,A,Computer Lab,103,77,74.76,74.76,0.0,Practical,Yes,No,No,No,Sunny,10,870,930,30,5,1.0,5,74.76,79.28666666666668,86.68285714285715,79.28666666666668,81.18388392857142,After Lunch,1
2026-07-14,Tuesday,5,02.30 PM,03.30 PM,DS & ML Practical,"MLK, SP",3,MCA,B,Computer Lab,102,80,78.43,78.43,0.0,Practical,Yes,No,No,No,Sunny,10,870,930,30,5,1.0,5,78.43,78.43,84.87285714285714,78.43,81.15533333333333,After Lunch,1
2026-07-15,Wednesday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,73,70.87,72.82,0.0,Theory,No,No,No,No,Rainy,12,510,570,31,5,2.0,1,72.82,71.84666666666668,88.72346153846154,82.24642857142858,81.14327433628318,Before Lunch,0
2026-07-15,Wednesday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,72,70.59,76.47,0.0,Theory,No,No,No,No,Rainy,12,510,570,31,5,2.0,1,76.47,73.20333333333333,87.97307692307693,82.42428571428572,81.09801762114537,Before Lunch,0
2026-07-15,Wednesday,2,09.30 AM,10.30 AM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,79,76.7,77.67,0.0,Theory,No,No,No,No,Rainy,6,570,630,31,5,2.0,2,77.67,79.28666666666668,86.31,83.73625,81.0519298245614,Before Lunch,0
2026-07-15,Wednesday,2,09.30 AM,10.30 AM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,78,76.47,80.39,0.0,Theory,No,No,No,No,Rainy,6,570,630,31,5,2.0,2,80.39,82.67666666666666,88.236,86.1525,81.03292576419214,Before Lunch,0
2026-07-15,Wednesday,3,10.30 AM,11.30 AM,Principles of Cloud Management & Security,SDM,3,MCA,A,Computer Lab,103,82,79.61,77.67,0.0,Theory,No,No,No,No,Rainy,7,630,690,31,5,2.0,3,77.67,80.25666666666666,88.89,85.27499999999999,81.01308695652173,Before Lunch,0
2026-07-15,Wednesday,3,10.30 AM,11.30 AM,Principles of Cloud Management & Security,SDM,3,MCA,B,Computer Lab,102,79,77.45,81.37,0.0,Theory,No,No,No,No,Rainy,7,630,690,31,5,2.0,3,81.37,81.37,89.10666666666667,86.43666666666667,81.00701298701298,Before Lunch,0
2026-07-15,Wednesday,4,01.30 PM,02.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,A,Computer Lab,103,80,77.67,69.9,2.0,Theory,No,No,No,No,Rainy,14,810,870,31,5,2.0,4,69.9,71.84333333333333,83.49571428571429,77.185,80.99168103448275,After Lunch,0
2026-07-15,Wednesday,4,01.30 PM,02.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,B,Computer Lab,102,77,75.49,71.57,2.0,Theory,No,No,No,No,Rainy,14,810,870,31,5,2.0,4,71.57,73.52999999999999,76.96071428571429,68.74875,80.97742489270387,After Lunch,0
2026-07-15,Wednesday,5,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,A,Computer Lab,103,80,77.67,77.67,0.0,Theory,No,No,No,No,Rainy,14,870,930,31,5,2.0,5,77.67,72.49000000000001,83.10733333333334,77.23888888888888,80.95397435897436,After Lunch,0
2026-07-15,Wednesday,5,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,B,Computer Lab,102,77,75.49,75.49,0.0,Theory,No,No,No,No,Rainy,14,870,930,31,5,2.0,5,75.49,72.87666666666667,76.86266666666667,69.49777777777778,80.94000000000001,After Lunch,0
2026-07-16,Thursday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,74,71.84,70.87,0.0,Theory,No,No,No,No,Cloudy,12,510,570,32,5,3.0,1,70.87,70.55,88.06222222222223,81.488,80.91690677966102,Before Lunch,0
2026-07-16,Thursday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,77,75.49,70.59,0.0,Theory,No,No,No,No,Cloudy,12,510,570,32,5,3.0,1,70.59,72.55,87.32925925925926,81.63533333333334,80.87860759493671,Before Lunch,0
2026-07-16,Thursday,2,09.30 AM,10.30 AM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,79,76.7,77.67,0.0,Theory,No,No,No,No,Cloudy,9,570,630,32,5,3.0,2,77.67,78.96333333333332,87.8111111111111,83.49499999999999,80.85596638655463,Before Lunch,0
2026-07-16,Thursday,2,09.30 AM,10.30 AM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,77,75.49,83.33,0.0,Theory,No,No,No,No,Cloudy,9,570,630,32,5,3.0,2,83.33,82.35000000000001,89.10666666666667,85.94666666666666,80.83857740585773,Before Lunch,0
2026-07-16,Thursday,3,10.30 AM,11.30 AM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,83,80.58,76.7,0.0,Theory,No,No,No,No,Cloudy,6,630,690,32,5,3.0,3,76.7,77.34666666666668,85.43636363636364,82.95444444444445,80.81629166666667,Before Lunch,0
2026-07-16,Thursday,3,10.30 AM,11.30 AM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,79,77.45,76.47,0.0,Theory,No,No,No,No,Cloudy,6,630,690,32,5,3.0,3,76.47,79.08333333333333,87.16636363636363,85.07666666666665,80.81531120331951,Before Lunch,0
2026-07-17,Friday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,75,72.82,71.84,0.0,Theory,No,No,No,No,Sunny,12,510,570,33,5,4.0,1,71.84,71.84333333333335,87.48285714285714,80.885,80.80140495867768,Before Lunch,0
2026-07-17,Friday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,72,70.59,75.49,0.0,Theory,No,No,No,No,Sunny,12,510,570,33,5,4.0,1,75.49,74.18333333333334,86.90642857142858,81.25125,80.76855967078188,Before Lunch,0
2026-07-17,Friday,2,09.30 AM,10.30 AM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,79,76.7,76.7,0.0,Theory,No,No,No,No,Sunny,9,570,630,33,5,4.0,2,76.7,77.02333333333334,86.7,82.52428571428571,80.72684426229507,Before Lunch,0
2026-07-17,Friday,2,09.30 AM,10.30 AM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,75,73.53,75.49,0.0,Theory,No,No,No,No,Sunny,9,570,630,33,5,4.0,2,75.49,78.42999999999999,87.745,84.45285714285714,80.7104081632653,Before Lunch,0
2026-07-17,Friday,3,10.30 AM,11.30 AM,Principles of Cloud Management & Security,SDM,3,MCA,A,Computer Lab,103,78,75.73,79.61,0.0,Theory,No,No,No,No,Sunny,7,630,690,33,5,4.0,3,79.61,79.28666666666668,87.962,84.46571428571428,80.68121951219513,Before Lunch,0
2026-07-17,Friday,3,10.30 AM,11.30 AM,Principles of Cloud Management & Security,SDM,3,MCA,B,Computer Lab,102,76,74.51,77.45,0.0,Theory,No,No,No,No,Sunny,7,630,690,33,5,4.0,3,77.45,80.06333333333335,87.941,85.15285714285714,80.66117408906884,Before Lunch,0
2026-07-17,Friday,4,01.30 PM,02.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,71,68.93,80.58,2.0,Theory,No,No,No,No,Sunny,6,810,870,33,5,4.0,4,80.58,78.31666666666666,85.03166666666667,82.717,80.63637096774194,After Lunch,0
2026-07-17,Friday,4,01.30 PM,02.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,73,71.57,77.45,2.0,Theory,No,No,No,No,Sunny,6,810,870,33,5,4.0,4,77.45,78.10333333333334,86.35666666666667,84.314,80.58935742971887,After Lunch,0
2026-07-17,Friday,5,02.30 PM,03.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,71,68.93,68.93,0.0,Theory,No,No,No,No,Sunny,6,870,930,33,5,4.0,5,68.93,75.40333333333334,83.79307692307692,81.46363636363637,80.55328,After Lunch,0
2026-07-17,Friday,5,02.30 PM,03.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,73,71.57,71.57,0.0,Theory,No,No,No,No,Sunny,6,870,930,33,5,4.0,5,71.57,75.16333333333334,85.21923076923076,83.15545454545455,80.50697211155378,After Lunch,0
2026-07-18,Saturday,1,08.30 AM,09.15 AM,MAD Practical,OL,3,MCA,A,Computer Lab,103,68,66.02,98.06,0.0,Practical,No,No,Yes,No,Rainy,12,510,555,34,5,5.0,1,98.06,85.75999999999999,85.75999999999999,98.06,80.47150793650793,Before Lunch,0
2026-07-18,Saturday,1,08.30 AM,09.15 AM,MAD Practical,OL,3,MCA,B,Computer Lab,102,67,65.69,98.04,0.0,Practical,No,No,Yes,No,Rainy,12,510,555,34,5,5.0,1,98.04,88.23333333333333,88.23333333333333,98.04,80.41438735177866,Before Lunch,0
2026-07-18,Saturday,2,09.15 AM,10.15 AM,MAD Practical,OL,3,MCA,A,Computer Lab,103,68,66.02,66.02,0.0,Practical,No,No,Yes,No,Rainy,12,555,615,34,5,0.0,2,66.02,81.23,80.825,82.03999999999999,80.35641732283464,Before Lunch,0
2026-07-18,Saturday,2,09.15 AM,10.15 AM,MAD Practical,OL,3,MCA,B,Computer Lab,102,67,65.69,65.69,0.0,Practical,No,No,Yes,No,Rainy,12,555,615,34,5,0.0,2,65.69,82.35333333333334,82.5975,81.86500000000001,80.30019607843137,Before Lunch,0
2026-07-20,Monday,1,09.00 AM,10.00 AM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,70,67.96,77.67,0.0,Theory,No,No,Yes,Yes,Sunny,5,540,600,36,6,2.0,1,77.67,75.08,82.7675,77.28200000000001,80.243125,Before Lunch,0
2026-07-20,Monday,1,09.00 AM,10. 00 AM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,67,65.69,75.49,0.0,Theory,No,No,Yes,Yes,Sunny,5,540,600,36,6,2.0,1,75.49,74.18333333333334,76.776875,70.09700000000001,80.1953307392996,Before Lunch,0
2026-07-20,Monday,2,10.00 AM,11.00 AM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,70,67.96,67.96,0.0,Theory,No,No,Yes,Yes,Sunny,5,600,660,36,6,0.0,2,67.96,74.43333333333334,81.89647058823529,76.43454545454546,80.13910852713178,Before Lunch,0
2026-07-20,Monday,2,10.00 AM,11.00 AM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,67,65.69,65.69,0.0,Theory,No,No,Yes,Yes,Sunny,5,600,660,36,6,0.0,2,65.69,72.22333333333334,76.12470588235294,69.69636363636363,80.09208494208494,Before Lunch,0
2026-07-20,Monday,3,02.00 PM,03.00 PM,STQA Practical,"DPY, AAB",3,MCA,A,Computer Lab,103,68,66.02,66.99,3.0,Practical,No,No,Yes,Yes,Sunny,11,840,900,36,6,0.0,3,66.99,68.93333333333332,80.5825,69.905,80.0366923076923,After Lunch,0
2026-07-20,Monday,3,02.00 PM,03.00 PM,STQA Practical,"DPY, AAB",3,MCA,B,Computer Lab,102,65,63.73,63.73,3.0,Practical,No,No,Yes,Yes,Sunny,11,840,900,36,6,0.0,3,63.73,67.64999999999999,80.3925,69.61,79.98298850574713,After Lunch,0
2026-07-20,Monday,4,03.00 PM,04.00 PM,STQA Practical,"DPY, AAB",3,MCA,A,Computer Lab,103,68,66.02,66.02,0.0,Practical,No,No,Yes,Yes,Sunny,11,900,960,36,6,0.0,4,66.02,66.66666666666667,78.96444444444444,69.128,79.92095419847328,After Lunch,0
2026-07-20,Monday,4,03.00 PM,04.00 PM,STQA Practical,"DPY, AAB",3,MCA,B,Computer Lab,102,65,63.73,63.73,0.0,Practical,No,No,Yes,Yes,Sunny,11,900,960,36,6,0.0,4,63.73,63.73,78.5411111111111,68.434,79.8680988593156,After Lunch,0
2026-07-22,Wednesday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,67,65.05,72.82,0.0,Theory,No,No,No,No,Cloudy,12,510,555,38,6,2.0,1,72.82,71.84333333333335,86.97724137931036,80.41058823529411,79.8069696969697,Before Lunch,0
2026-07-22,Wednesday,1,08.30 AM,0915 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,66,64.71,70.59,0.0,Theory,No,No,No,No,Cloudy,12,510,555,38,6,2.0,1,70.59,72.22333333333334,86.34379310344826,80.62411764705882,79.75128301886792,Before Lunch,0
2026-07-22,Wednesday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,67,65.05,65.05,0.0,Theory,No,No,No,No,Cloudy,12,555,615,38,6,2.0,2,65.05,69.90333333333334,86.24633333333333,79.55722222222222,79.69473684210526,Before Lunch,0
2026-07-22,Wednesday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,66,64.71,64.71,0.0,Theory,No,No,No,No,Cloudy,12,555,615,38,6,2.0,2,64.71,70.26333333333334,85.62266666666666,79.74,79.63988764044943,Before Lunch,0
2026-07-22,Wednesday,3,10.15 AM,11.15 AM,Software Testing & Quality Assurance,DPY,3,MCA,A,Computer Lab,103,75,72.82,68.93,0.0,Theory,No,No,No,No,Cloudy,10,615,675,38,6,2.0,3,68.93,72.81333333333333,82.73142857142857,80.41916666666667,79.58417910447761,Before Lunch,0
2026-07-22,Wednesday,3,10.15 AM,11.15 AM,Software Testing & Quality Assurance,DPY,3,MCA,B,Computer Lab,102,67,65.69,71.57,0.0,Theory,No,No,No,No,Cloudy,10,615,675,38,6,2.0,3,71.57,73.52999999999999,84.24428571428572,82.19,79.55903345724907,Before Lunch,0
2026-07-22,Wednesday,4,11.15 AM,12.15 PM,Principles of Cloud Management & Security,SDM,3,MCA,A,Computer Lab,103,77,74.76,75.73,0.0,Theory,No,No,No,No,Cloudy,7,675,735,38,6,2.0,4,75.73,77.67,86.85000000000001,83.37375,79.50766666666667,Before Lunch,0
2026-07-22,Wednesday,4,11.15 AM,12.15 PM,Principles of Cloud Management & Security,SDM,3,MCA,B,Computer Lab,102,68,66.67,74.51,0.0,Theory,No,No,No,No,Cloudy,7,675,735,38,6,2.0,4,74.51,77.77666666666666,86.72,83.8225,79.49014760147602,Before Lunch,0
2026-07-22,Wednesday,5,01.30 PM,03.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Computer Lab,103,64,62.14,67.96,1.25,Theory,No,No,No,No,Cloudy,5,810,930,38,6,2.0,5,67.96,71.19666666666666,81.12222222222222,75.72833333333334,79.44301470588235,After Lunch,0
2026-07-22,Wednesday,5,01.30 PM,02.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Computer Lab,102,62,60.78,65.69,1.25,Theory,No,No,No,No,Cloudy,5,810,870,38,6,2.0,5,65.69,68.95666666666666,75.545,69.3625,79.3796336996337,After Lunch,0
2026-07-22,Wednesday,6,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Computer Lab,103,64,62.14,62.14,0.0,Theory,No,No,No,No,Cloudy,5,870,930,38,6,2.0,6,62.14,66.02,80.12315789473683,74.68307692307692,79.3117518248175,After Lunch,0
2026-07-22,Wednesday,6,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Computer Lab,102,62,60.78,60.78,0.0,Theory,No,No,No,No,Cloudy,5,870,930,38,6,2.0,6,60.78,64.05333333333333,74.7678947368421,68.7023076923077,79.2493090909091,After Lunch,0
2026-07-23,Thursday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,70,67.96,65.05,0.0,Theory,No,No,No,No,Sunny,12,510,555,39,6,3.0,1,65.05,67.64,85.56258064516129,78.79368421052631,79.18239130434783,Before Lunch,0
2026-07-23,Thursday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,68,66.67,64.71,0.0,Theory,No,No,No,No,Sunny,12,510,555,39,6,3.0,1,64.71,66.67,84.94806451612902,78.94894736842105,79.14187725631768,Before Lunch,0
